Strain : Compressive strain (Extension) gauge length,"100.00000",mm
"8.98600","11.20689","1.64986"
"8.98700","11.20814","1.64960"
"8.98800","11.20938","1.64967"
"8.98900","11.21062","1.65007"
"8.99000","11.21186","1.65054"
"8.99100","11.21311","1.65076"
"8.99200","11.21435","1.65076"
"8.99300","11.21559","1.65084"
"8.99400","11.21684","1.65102"
"8.99500","11.21808","1.65096"
"8.99600","11.21932","1.65055"
"8.99700","11.22057","1.65015"
"8.99800","11.22181","1.65020"
"8.99900","11.22306","1.65070"
"9.00000","11.22430","1.65137"
"9.00100","11.22555","1.65207"
"9.00200","11.22679","1.65272"
"9.00300","11.22804","1.65304"
"9.00400","11.22929","1.65281"
"9.00500","11.23054","1.65207"
"9.00600","11.23178","1.65107"
"9.00700","11.23303","1.64999"
"9.00800","11.23428","1.64894"
"9.00900","11.23553","1.64801"
"9.01000","11.23678","1.64732"
"9.01100","11.23803","1.64691"
"9.01200","11.23928","1.64682"
"9.01300","11.24053","1.64712"
"9.01400","11.24178","1.64775"
"9.01500","11.24303","1.64839"
"9.01600","11.24428","1.64872"
"9.01700","11.24553","1.64870"
"9.01800","11.24678","1.64842"
"9.01900","11.24802","1.64788"
"9.02000","11.24927","1.64724"
"9.02100","11.25052","1.64688"
"9.02200","11.25177","1.64710"
"9.02300","11.25302","1.64769"
"9.02400","11.25427","1.64849"
"9.02500","11.25552","1.64970"
"9.02600","11.25677","1.65150"
"9.02700","11.25802","1.65355"
"9.02800","11.25927","1.65523"
"9.02900","11.26053","1.65638"
"9.03000","11.26178","1.65727"
"9.03100","11.26303","1.65804"
"9.03200","11.26428","1.65852"
"9.03300","11.26553","1.65873"
"9.03400","11.26678","1.65895"
"9.03500","11.26803","1.65941"
"9.03600","11.26929","1.65999"
"9.03700","11.27054","1.66051"
"9.03800","11.27179","1.66102"
"9.03900","11.27304","1.66163"
"9.04000","11.27429","1.66219"
"9.04100","11.27554","1.66238"
"9.04200","11.27679","1.66203"
"9.04300","11.27805","1.66125"
"9.04400","11.27930","1.66022"
"9.04500","11.28055","1.65920"
"9.04600","11.28180","1.65845"
"9.04700","11.28305","1.65810"
"9.04800","11.28430","1.65811"
"9.04900","11.28555","1.65837"
"9.05000","11.28680","1.65870"
"9.05100","11.28805","1.65893"
"9.05200","11.28930","1.65896"
"9.05300","11.29054","1.65866"
"9.05400","11.29179","1.65801"
"9.05500","11.29304","1.65703"
"9.05600","11.29429","1.65574"
"9.05700","11.29554","1.65433"
"9.05800","11.29679","1.65328"
"9.05900","11.29804","1.65308"
"9.06000","11.29929","1.65371"
"9.06100","11.30054","1.65474"
"9.06200","11.30179","1.65572"
"9.06300","11.30304","1.65658"
"9.06400","11.30429","1.65735"
"9.06500","11.30555","1.65789"
"9.06600","11.30680","1.65804"
"9.06700","11.30805","1.65784"
"9.06800","11.30930","1.65754"
"9.06900","11.31056","1.65741"
"9.07000","11.31181","1.65759"
"9.07100","11.31306","1.65817"
"9.07200","11.31431","1.65918"
"9.07300","11.31557","1.66040"
"9.07400","11.31682","1.66146"
"9.07500","11.31807","1.66233"
"9.07600","11.31933","1.66334"
"9.07700","11.32058","1.66453"
"9.07800","11.32184","1.66549"
"9.07900","11.32309","1.66587"
"9.08000","11.32434","1.66587"
"9.08100","11.32560","1.66589"
"9.08200","11.32685","1.66609"
"9.08300","11.32811","1.66645"
"9.08400","11.32936","1.66706"
"9.08500","11.33061","1.66802"
"9.08600","11.33187","1.66919"
"9.08700","11.33312","1.67023"
"9.08800","11.33438","1.67094"
"9.08900","11.33563","1.67132"
"9.09000","11.33688","1.67148"
"9.09100","11.33814","1.67164"
"9.09200","11.33939","1.67209"
"9.09300","11.34064","1.67288"
"9.09400","11.34190","1.67377"
"9.09500","11.34315","1.67468"
"9.09600","11.34440","1.67585"
"9.09700","11.34566","1.67746"
"9.09800","11.34691","1.67932"
"9.09900","11.34816","1.68107"
"9.10000","11.34942","1.68244"
"9.10100","11.35067","1.68328"
"9.10200","11.35192","1.68350"
"9.10300","11.35318","1.68307"
"9.10400","11.35443","1.68230"
"9.10500","11.35568","1.68184"
"9.10600","11.35694","1.68194"
"9.10700","11.35819","1.68230"
"9.10800","11.35944","1.68260"
"9.10900","11.36070","1.68287"
"9.11000","11.36195","1.68323"
"9.11100","11.36320","1.68367"
"9.11200","11.36446","1.68406"
"9.11300","11.36571","1.68430"
"9.11400","11.36696","1.68424"
"9.11500","11.36821","1.68378"
"9.11600","11.36946","1.68291"
"9.11700","11.37071","1.68184"
"9.11800","11.37196","1.68093"
"9.11900","11.37321","1.68050"
"9.12000","11.37446","1.68069"
"9.12100","11.37571","1.68135"
"9.12200","11.37696","1.68213"
"9.12300","11.37821","1.68275"
"9.12400","11.37946","1.68323"
"9.12500","11.38070","1.68373"
"9.12600","11.38195","1.68426"
"9.12700","11.38320","1.68461"
"9.12800","11.38444","1.68460"
"9.12900","11.38569","1.68434"
"9.13000","11.38693","1.68420"
"9.13100","11.38818","1.68453"
"9.13200","11.38942","1.68537"
"9.13300","11.39067","1.68661"
"9.13400","11.39191","1.68817"
"9.13500","11.39315","1.68988"
"9.13600","11.39439","1.69146"
"9.13700","11.39564","1.69265"
"9.13800","11.39688","1.69334"
"9.13900","11.39812","1.69355"
"9.14000","11.39937","1.69349"
"9.14100","11.40061","1.69344"
"9.14200","11.40185","1.69344"
"9.14300","11.40309","1.69336"
"9.14400","11.40433","1.69315"
"9.14500","11.40558","1.69309"
"9.14600","11.40682","1.69343"
"9.14700","11.40806","1.69402"
"9.14800","11.40930","1.69454"
"9.14900","11.41054","1.69480"
"9.15000","11.41179","1.69476"
"9.15100","11.41303","1.69429"
"9.15200","11.41427","1.69343"
"9.15300","11.41551","1.69242"
"9.15400","11.41675","1.69145"
"9.15500","11.41800","1.69077"
"9.15600","11.41924","1.69075"
"9.15700","11.42048","1.69159"
"9.15800","11.42172","1.69301"
"9.15900","11.42297","1.69454"
"9.16000","11.42421","1.69590"
"9.16100","11.42546","1.69710"
"9.16200","11.42670","1.69818"
"9.16300","11.42794","1.69909"
"9.16400","11.42919","1.69978"
"9.16500","11.43044","1.70033"
"9.16600","11.43168","1.70074"
"9.16700","11.43293","1.70097"
"9.16800","11.43418","1.70118"
"9.16900","11.43543","1.70176"
"9.17000","11.43668","1.70280"
"9.17100","11.43792","1.70391"
"9.17200","11.43917","1.70472"
"9.17300","11.44042","1.70512"
"9.17400","11.44168","1.70499"
"9.17500","11.44293","1.70410"
"9.17600","11.44418","1.70262"
"9.17700","11.44543","1.70126"
"9.17800","11.44668","1.70048"
"9.17900","11.44794","1.69995"
"9.18000","11.44919","1.69919"
"9.18100","11.45044","1.69835"
"9.18200","11.45170","1.69789"
"9.18300","11.45295","1.69786"
"9.18400","11.45420","1.69795"
"9.18500","11.45546","1.69799"
"9.18600","11.45671","1.69794"
"9.18700","11.45796","1.69762"
"9.18800","11.45922","1.69694"
"9.18900","11.46047","1.69621"
"9.19000","11.46172","1.69582"
"9.19100","11.46298","1.69576"
"9.19200","11.46423","1.69591"
"9.19300","11.46549","1.69647"
"9.19400","11.46674","1.69765"
"9.19500","11.46800","1.69921"
"9.19600","11.46925","1.70066"
"9.19700","11.47050","1.70179"
"9.19800","11.47176","1.70266"
"9.19900","11.47302","1.70323"
"9.20000","11.47427","1.70334"
"9.20100","11.47553","1.70301"
"9.20200","11.47678","1.70245"
"9.20300","11.47804","1.70187"
"9.20400","11.47929","1.70144"
"9.20500","11.48055","1.70125"
"9.20600","11.48180","1.70133"
"9.20700","11.48306","1.70165"
"9.20800","11.48431","1.70206"
"9.20900","11.48557","1.70238"
"9.21000","11.48682","1.70237"
"9.21100","11.48808","1.70186"
"9.21200","11.48933","1.70087"
"9.21300","11.49058","1.69973"
"9.21400","11.49184","1.69871"
"9.21500","11.49309","1.69795"
"9.21600","11.49434","1.69756"
"9.21700","11.49559","1.69765"
"9.21800","11.49684","1.69811"
"9.21900","11.49809","1.69883"
"9.22000","11.49935","1.69974"
"9.22100","11.50060","1.70073"
"9.22200","11.50185","1.70150"
"9.22300","11.50310","1.70172"
"9.22400","11.50435","1.70144"
"9.22500","11.50560","1.70109"
"9.22600","11.50685","1.70113"
"9.22700","11.50810","1.70172"
"9.22800","11.50935","1.70278"
"9.22900","11.51060","1.70413"
"9.23000","11.51185","1.70568"
"9.23100","11.51311","1.70733"
"9.23200","11.51436","1.70896"
"9.23300","11.51561","1.71047"
"9.23400","11.51686","1.71167"
"9.23500","11.51812","1.71243"
"9.23600","11.51937","1.71274"
"9.23700","11.52063","1.71264"
"9.23800","11.52188","1.71222"
"9.23900","11.52313","1.71172"
"9.24000","11.52439","1.71149"
"9.24100","11.52564","1.71165"
"9.24200","11.52689","1.71202"
"9.24300","11.52815","1.71236"
"9.24400","11.52940","1.71257"
"9.24500","11.53066","1.71267"
"9.24600","11.53191","1.71268"
"9.24700","11.53316","1.71255"
"9.24800","11.53442","1.71219"
"9.24900","11.53567","1.71158"
"9.25000","11.53692","1.71077"
"9.25100","11.53817","1.70990"
"9.25200","11.53942","1.70917"
"9.25300","11.54068","1.70873"
"9.25400","11.54193","1.70858"
"9.25500","11.54318","1.70876"
"9.25600","11.54443","1.70915"
"9.25700","11.54568","1.70954"
"9.25800","11.54693","1.70987"
"9.25900","11.54818","1.71033"
"9.26000","11.54943","1.71076"
"9.26100","11.55068","1.71082"
"9.26200","11.55193","1.71053"
"9.26300","11.55318","1.71025"
"9.26400","11.55443","1.71029"
"9.26500","11.55567","1.71064"
"9.26600","11.55692","1.71118"
"9.26700","11.55817","1.71193"
"9.26800","11.55942","1.71291"
"9.26900","11.56067","1.71388"
"9.27000","11.56191","1.71452"
"9.27100","11.56316","1.71475"
"9.27200","11.56440","1.71461"
"9.27300","11.56565","1.71417"
"9.27400","11.56690","1.71360"
"9.27500","11.56814","1.71312"
"9.27600","11.56938","1.71276"
"9.27700","11.57063","1.71251"
"9.27800","11.57187","1.71247"
"9.27900","11.57311","1.71269"
"9.28000","11.57436","1.71307"
"9.28100","11.57560","1.71344"
"9.28200","11.57684","1.71371"
"9.28300","11.57808","1.71386"
"9.28400","11.57932","1.71397"
"9.28500","11.58056","1.71408"
"9.28600","11.58180","1.71415"
"9.28700","11.58305","1.71427"
"9.28800","11.58429","1.71464"
"9.28900","11.58553","1.71553"
"9.29000","11.58677","1.71707"
"9.29100","11.58801","1.71914"
"9.29200","11.58925","1.72145"
"9.29300","11.59050","1.72372"
"9.29400","11.59174","1.72579"
"9.29500","11.59298","1.72749"
"9.29600","11.59422","1.72873"
"9.29700","11.59547","1.72962"
"9.29800","11.59671","1.73033"
"9.29900","11.59796","1.73097"
"9.30000","11.59920","1.73160"
"9.30100","11.60044","1.73237"
"9.30200","11.60169","1.73340"
"9.30300","11.60294","1.73462"
"9.30400","11.60418","1.73587"
"9.30500","11.60543","1.73696"
"9.30600","11.60667","1.73774"
"9.30700","11.60792","1.73815"
"9.30800","11.60917","1.73818"
"9.30900","11.61042","1.73784"
"9.31000","11.61166","1.73718"
"9.31100","11.61291","1.73630"
"9.31200","11.61416","1.73546"
"9.31300","11.61541","1.73494"
"9.31400","11.61666","1.73483"
"9.31500","11.61791","1.73504"
"9.31600","11.61916","1.73545"
"9.31700","11.62041","1.73598"
"9.31800","11.62166","1.73644"
"9.31900","11.62291","1.73660"
"9.32000","11.62416","1.73643"
"9.32100","11.62541","1.73607"
"9.32200","11.62667","1.73570"
"9.32300","11.62792","1.73549"
"9.32400","11.62917","1.73562"
"9.32500","11.63043","1.73620"
"9.32600","11.63168","1.73721"
"9.32700","11.63294","1.73852"
"9.32800","11.63419","1.73998"
"9.32900","11.63545","1.74144"
"9.33000","11.63670","1.74266"
"9.33100","11.63796","1.74339"
"9.33200","11.63922","1.74356"
"9.33300","11.64048","1.74333"
"9.33400","11.64173","1.74296"
"9.33500","11.64299","1.74269"
"9.33600","11.64425","1.74251"
"9.33700","11.64551","1.74231"
"9.33800","11.64677","1.74210"
"9.33900","11.64803","1.74212"
"9.34000","11.64929","1.74245"
"9.34100","11.65055","1.74278"
"9.34200","11.65181","1.74277"
"9.34300","11.65307","1.74246"
"9.34400","11.65432","1.74202"
"9.34500","11.65558","1.74129"
"9.34600","11.65684","1.74002"
"9.34700","11.65810","1.73833"
"9.34800","11.65936","1.73661"
"9.34900","11.66062","1.73518"
"9.35000","11.66187","1.73404"
"9.35100","11.66313","1.73327"
"9.35200","11.66439","1.73314"
"9.35300","11.66564","1.73371"
"9.35400","11.66690","1.73459"
"9.35500","11.66816","1.73541"
"9.35600","11.66941","1.73612"
"9.35700","11.67066","1.73673"
"9.35800","11.67192","1.73720"
"9.35900","11.67317","1.73761"
"9.36000","11.67443","1.73819"
"9.36100","11.67568","1.73910"
"9.36200","11.67693","1.74024"
"9.36300","11.67819","1.74146"
"9.36400","11.67944","1.74288"
"9.36500","11.68069","1.74466"
"9.36600","11.68195","1.74646"
"9.36700","11.68320","1.74782"
"9.36800","11.68445","1.74869"
"9.36900","11.68571","1.74928"
"9.37000","11.68696","1.74953"
"9.37100","11.68821","1.74925"
"9.37200","11.68947","1.74878"
"9.37300","11.69072","1.74867"
"9.37400","11.69198","1.74899"
"9.37500","11.69323","1.74943"
"9.37600","11.69449","1.74989"
"9.37700","11.69574","1.75071"
"9.37800","11.69699","1.75224"
"9.37900","11.69825","1.75422"
"9.38000","11.69950","1.75556"
"9.38100","11.70076","1.75549"
"9.38200","11.70201","1.75435"
"9.38300","11.70326","1.75305"
"9.38400","11.70451","1.75230"
"9.38500","11.70577","1.75223"
"9.38600","11.70702","1.75255"
"9.38700","11.70827","1.75302"
"9.38800","11.70953","1.75380"
"9.38900","11.71078","1.75511"
"9.39000","11.71203","1.75672"
"9.39100","11.71328","1.75817"
"9.39200","11.71454","1.75912"
"9.39300","11.71579","1.75958"
"9.39400","11.71704","1.75977"
"9.39500","11.71829","1.75987"
"9.39600","11.71955","1.75977"
"9.39700","11.72080","1.75940"
"9.39800","11.72205","1.75908"
"9.39900","11.72331","1.75912"
"9.40000","11.72456","1.75940"
"9.40100","11.72581","1.75965"
"9.40200","11.72707","1.75975"
"9.40300","11.72832","1.75970"
"9.40400","11.72958","1.75942"
"9.40500","11.73083","1.75874"
"9.40600","11.73208","1.75761"
"9.40700","11.73334","1.75621"
"9.40800","11.73459","1.75480"
"9.40900","11.73584","1.75341"
"9.41000","11.73709","1.75208"
"9.41100","11.73834","1.75107"
"9.41200","11.73959","1.75059"
"9.41300","11.74084","1.75047"
"9.41400","11.74209","1.75047"
"9.41500","11.74334","1.75051"
"9.41600","11.74459","1.75051"
"9.41700","11.74584","1.75026"
"9.41800","11.74709","1.74970"
"9.41900","11.74833","1.74908"
"9.42000","11.74958","1.74861"
"9.42100","11.75082","1.74830"
"9.42200","11.75207","1.74822"
"9.42300","11.75331","1.74871"
"9.42400","11.75456","1.74991"
"9.42500","11.75580","1.75151"
"9.42600","11.75705","1.75311"
"9.42700","11.75829","1.75470"
"9.42800","11.75953","1.75641"
"9.42900","11.76078","1.75808"
"9.43000","11.76202","1.75942"
"9.43100","11.76327","1.76040"
"9.43200","11.76451","1.76120"
"9.43300","11.76575","1.76188"
"9.43400","11.76700","1.76248"
"9.43500","11.76824","1.76324"
"9.43600","11.76949","1.76427"
"9.43700","11.77073","1.76552"
"9.43800","11.77197","1.76704"
"9.43900","11.77322","1.76880"
"9.44000","11.77446","1.77040"
"9.44100","11.77571","1.77140"
"9.44200","11.77695","1.77183"
"9.44300","11.77819","1.77208"
"9.44400","11.77944","1.77239"
"9.44500","11.78068","1.77259"
"9.44600","11.78192","1.77258"
"9.44700","11.78316","1.77258"
"9.44800","11.78441","1.77282"
"9.44900","11.78565","1.77316"
"9.45000","11.78689","1.77338"
"9.45100","11.78813","1.77348"
"9.45200","11.78937","1.77357"
"9.45300","11.79062","1.77372"
"9.45400","11.79186","1.77388"
"9.45500","11.79310","1.77390"
"9.45600","11.79434","1.77360"
"9.45700","11.79559","1.77300"
"9.45800","11.79683","1.77240"
"9.45900","11.79807","1.77211"
"9.46000","11.79932","1.77216"
"9.46100","11.80056","1.77242"
"9.46200","11.80181","1.77275"
"9.46300","11.80305","1.77304"
"9.46400","11.80430","1.77306"
"9.46500","11.80555","1.77264"
"9.46600","11.80679","1.77194"
"9.46700","11.80804","1.77135"
"9.46800","11.80929","1.77097"
"9.46900","11.81054","1.77063"
"9.47000","11.81178","1.77026"
"9.47100","11.81303","1.77004"
"9.47200","11.81428","1.77002"
"9.47300","11.81553","1.76998"
"9.47400","11.81678","1.76969"
"9.47500","11.81803","1.76939"
"9.47600","11.81927","1.76952"
"9.47700","11.82052","1.77003"
"9.47800","11.82177","1.77035"
"9.47900","11.82302","1.77014"
"9.48000","11.82427","1.76956"
"9.48100","11.82552","1.76912"
"9.48200","11.82677","1.76912"
"9.48300","11.82802","1.76959"
"9.48400","11.82927","1.77037"
"9.48500","11.83052","1.77135"
"9.48600","11.83177","1.77246"
"9.48700","11.83302","1.77369"
"9.48800","11.83427","1.77506"
"9.48900","11.83552","1.77645"
"9.49000","11.83677","1.77759"
"9.49100","11.83802","1.77838"
"9.49200","11.83927","1.77901"
"9.49300","11.84053","1.77969"
"9.49400","11.84178","1.78049"
"9.49500","11.84303","1.78149"
"9.49600","11.84428","1.78280"
"9.49700","11.84554","1.78436"
"9.49800","11.84679","1.78593"
"9.49900","11.84805","1.78732"
"9.50000","11.84930","1.78846"
"9.50100","11.85055","1.78924"
"9.50200","11.85181","1.78947"
"9.50300","11.85306","1.78920"
"9.50400","11.85432","1.78882"
"9.50500","11.85558","1.78863"
"9.50600","11.85683","1.78848"
"9.50700","11.85809","1.78818"
"9.50800","11.85934","1.78790"
"9.50900","11.86060","1.78780"
"9.51000","11.86185","1.78778"
"9.51100","11.86311","1.78776"
"9.51200","11.86437","1.78774"
"9.51300","11.86562","1.78765"
"9.51400","11.86688","1.78724"
"9.51500","11.86813","1.78637"
"9.51600","11.86939","1.78526"
"9.51700","11.87065","1.78425"
"9.51800","11.87190","1.78348"
"9.51900","11.87316","1.78288"
"9.52000","11.87441","1.78260"
"9.52100","11.87567","1.78282"
"9.52200","11.87692","1.78345"
"9.52300","11.87818","1.78412"
"9.52400","11.87944","1.78467"
"9.52500","11.88069","1.78517"
"9.52600","11.88195","1.78554"
"9.52700","11.88320","1.78552"
"9.52800","11.88446","1.78501"
"9.52900","11.88571","1.78422"
"9.53000","11.88697","1.78348"
"9.53100","11.88822","1.78293"
"9.53200","11.88948","1.78262"
"9.53300","11.89073","1.78264"
"9.53400","11.89199","1.78299"
"9.53500","11.89324","1.78350"
"9.53600","11.89450","1.78393"
"9.53700","11.89575","1.78415"
"9.53800","11.89701","1.78421"
"9.53900","11.89826","1.78436"
"9.54000","11.89951","1.78469"
"9.54100","11.90077","1.78501"
"9.54200","11.90202","1.78512"
"9.54300","11.90327","1.78521"
"9.54400","11.90453","1.78567"
"9.54500","11.90578","1.78656"
"9.54600","11.90703","1.78761"
"9.54700","11.90828","1.78858"
"9.54800","11.90953","1.78946"
"9.54900","11.91079","1.79026"
"9.55000","11.91204","1.79079"
"9.55100","11.91329","1.79092"
"9.55200","11.91454","1.79103"
"9.55300","11.91579","1.79163"
"9.55400","11.91704","1.79276"
"9.55500","11.91829","1.79412"
"9.55600","11.91954","1.79556"
"9.55700","11.92078","1.79718"
"9.55800","11.92203","1.79903"
"9.55900","11.92328","1.80102"
"9.56000","11.92453","1.80294"
"9.56100","11.92577","1.80460"
"9.56200","11.92702","1.80581"
"9.56300","11.92826","1.80634"
"9.56400","11.92951","1.80623"
"9.56500","11.93076","1.80590"
"9.56600","11.93200","1.80574"
"9.56700","11.93324","1.80577"
"9.56800","11.93449","1.80593"
"9.56900","11.93573","1.80627"
"9.57000","11.93698","1.80681"
"9.57100","11.93822","1.80734"
